Nova-based SHA256 compression function iterations
=========================================================
Producing public parameters...
PublicParams::setup, took 3.920718336s 
RecursiveSNARK::prove_step 169: true, took 117.138539ms 
RecursiveSNARK::prove_step 170: true, took 118.420762ms 
RecursiveSNARK::prove_step 171: true, took 119.708151ms 
RecursiveSNARK::prove_step 172: true, took 122.308112ms 
RecursiveSNARK::prove_step 173: true, took 118.029449ms 
RecursiveSNARK::prove_step 174: true, took 118.263355ms 
RecursiveSNARK::prove_step 175: true, took 121.171454ms 
RecursiveSNARK::prove_step 176: true, took 121.560286ms 
RecursiveSNARK::prove_step 177: true, took 120.700838ms 
RecursiveSNARK::prove_step 178: true, took 118.720512ms 
RecursiveSNARK::prove_step 179: true, took 115.673007ms 
RecursiveSNARK::prove_step 180: true, took 121.983301ms 
RecursiveSNARK::prove_step 181: true, took 116.762273ms 
RecursiveSNARK::prove_step 182: true, took 120.447541ms 
RecursiveSNARK::prove_step 183: true, took 115.830939ms 
RecursiveSNARK::prove_step 184: true, took 118.670502ms 
RecursiveSNARK::prove_step 185: true, took 119.559707ms 
RecursiveSNARK::prove_step 186: true, took 116.683825ms 
RecursiveSNARK::prove_step 187: true, took 118.050994ms 
RecursiveSNARK::prove_step 188: true, took 121.012562ms 
RecursiveSNARK::prove_step 189: true, took 116.842332ms 
RecursiveSNARK::prove_step 190: true, took 122.820145ms 
RecursiveSNARK::prove_step 191: true, took 117.005256ms 
RecursiveSNARK::prove_step 192: true, took 117.848742ms 
RecursiveSNARK::prove_step 193: true, took 126.28353ms 
RecursiveSNARK::prove_step 194: true, took 118.93441ms 
RecursiveSNARK::prove_step 195: true, took 116.495451ms 
RecursiveSNARK::prove_step 196: true, took 120.115794ms 
RecursiveSNARK::prove_step 197: true, took 127.354341ms 
RecursiveSNARK::prove_step 198: true, took 118.000986ms 
RecursiveSNARK::prove_step 199: true, took 125.087207ms 
RecursiveSNARK::prove_step 200: true, took 115.912357ms 
RecursiveSNARK::prove_step 201: true, took 122.450187ms 
RecursiveSNARK::prove_step 202: true, took 116.513292ms 
RecursiveSNARK::prove_step 203: true, took 124.048361ms 
RecursiveSNARK::prove_step 204: true, took 126.423384ms 
RecursiveSNARK::prove_step 205: true, took 122.662368ms 
RecursiveSNARK::prove_step 206: true, took 119.976835ms 
RecursiveSNARK::prove_step 207: true, took 120.220022ms 
RecursiveSNARK::prove_step 208: true, took 121.804702ms 
RecursiveSNARK::prove_step 209: true, took 117.818446ms 
RecursiveSNARK::prove_step 210: true, took 120.815974ms 
RecursiveSNARK::prove_step 211: true, took 120.500111ms 
RecursiveSNARK::prove_step 212: true, took 121.531713ms 
RecursiveSNARK::prove_step 213: true, took 119.041541ms 
RecursiveSNARK::prove_step 214: true, took 120.545379ms 
RecursiveSNARK::prove_step 215: true, took 129.971178ms 
RecursiveSNARK::prove_step 216: true, took 118.69393ms 
RecursiveSNARK::prove_step 217: true, took 117.092167ms 
RecursiveSNARK::prove_step 218: true, took 124.420669ms 
RecursiveSNARK::prove_step 219: true, took 121.945913ms 
RecursiveSNARK::prove_step 220: true, took 119.577867ms 
RecursiveSNARK::prove_step 221: true, took 119.63082ms 
RecursiveSNARK::prove_step 222: true, took 123.386459ms 
RecursiveSNARK::prove_step 223: true, took 124.973033ms 
RecursiveSNARK::prove_step 224: true, took 128.51077ms 
RecursiveSNARK::prove_step 225: true, took 126.326977ms 
RecursiveSNARK::prove_step 226: true, took 127.254542ms 
RecursiveSNARK::prove_step 227: true, took 124.72519ms 
RecursiveSNARK::prove_step 228: true, took 131.622671ms 
RecursiveSNARK::prove_step 229: true, took 122.136236ms 
RecursiveSNARK::prove_step 230: true, took 119.112705ms 
RecursiveSNARK::prove_step 231: true, took 128.211912ms 
RecursiveSNARK::prove_step 232: true, took 120.478698ms 
RecursiveSNARK::prove_step 233: true, took 134.755997ms 
RecursiveSNARK::prove_step 234: true, took 129.163398ms 
RecursiveSNARK::prove_step 235: true, took 117.754026ms 
RecursiveSNARK::prove_step 236: true, took 123.515121ms 
RecursiveSNARK::prove_step 237: true, took 120.567589ms 
RecursiveSNARK::prove_step 238: true, took 119.00095ms 
RecursiveSNARK::prove_step 239: true, took 120.850541ms 
RecursiveSNARK::prove_step 240: true, took 123.667679ms 
RecursiveSNARK::prove_step 241: true, took 128.00163ms 
RecursiveSNARK::prove_step 242: true, took 122.12082ms 
RecursiveSNARK::prove_step 243: true, took 121.57112ms 
RecursiveSNARK::prove_step 244: true, took 121.892927ms 
RecursiveSNARK::prove_step 245: true, took 125.043625ms 
RecursiveSNARK::prove_step 246: true, took 121.732933ms 
RecursiveSNARK::prove_step 247: true, took 123.047468ms 
RecursiveSNARK::prove_step 248: true, took 116.606744ms 
RecursiveSNARK::prove_step 249: true, took 120.067853ms 
RecursiveSNARK::prove_step 250: true, took 121.424771ms 
RecursiveSNARK::prove_step 251: true, took 119.799128ms 
RecursiveSNARK::prove_step 252: true, took 118.906055ms 
RecursiveSNARK::prove_step 253: true, took 121.146284ms 
RecursiveSNARK::prove_step 254: true, took 122.135369ms 
RecursiveSNARK::prove_step 255: true, took 123.679066ms 
RecursiveSNARK::prove_step 256: true, took 130.766406ms 
Total time taken by RecursiveSNARK::prove_steps: 29.882353444s
Verifying a RecursiveSNARK...
RecursiveSNARK::verify: true, took 132.132515ms
Generating a CompressedSNARK using Spartan with IPA-PC...
CompressedSNARK::prove: true, took 4.775358051s
Total proving time is 35.242403037s
CompressedSNARK::len 9977 bytes
Verifying a CompressedSNARK...
CompressedSNARK::verify: true, took 154.323314ms
=========================================================
Public parameters generation time: 3.920718336s 
Total proving time (excl pp generation): 35.242403037s
Total verification time: 154.323314ms
=========================================================
Expected value of final hash = "4fe7b59af6de3b665b67788cc2f99892ab827efae3a467342b3bb4e3bc8e5bfe"
Actual value of final hash   = "4fe7b59af6de3b665b67788cc2f99892ab827efae3a467342b3bb4e3bc8e5bfe"
