Nova-based SHA256 compression function iterations
=========================================================
Producing public parameters...
PublicParams::setup, took 3.612032586s 
RecursiveSNARK::prove_step 169: true, took 112.366845ms 
RecursiveSNARK::prove_step 170: true, took 110.132077ms 
RecursiveSNARK::prove_step 171: true, took 109.715851ms 
RecursiveSNARK::prove_step 172: true, took 110.736134ms 
RecursiveSNARK::prove_step 173: true, took 114.384669ms 
RecursiveSNARK::prove_step 174: true, took 112.434456ms 
RecursiveSNARK::prove_step 175: true, took 111.242209ms 
RecursiveSNARK::prove_step 176: true, took 113.212669ms 
RecursiveSNARK::prove_step 177: true, took 118.035626ms 
RecursiveSNARK::prove_step 178: true, took 117.77146ms 
RecursiveSNARK::prove_step 179: true, took 121.408516ms 
RecursiveSNARK::prove_step 180: true, took 112.161406ms 
RecursiveSNARK::prove_step 181: true, took 110.375656ms 
RecursiveSNARK::prove_step 182: true, took 112.099171ms 
RecursiveSNARK::prove_step 183: true, took 111.325514ms 
RecursiveSNARK::prove_step 184: true, took 109.711597ms 
RecursiveSNARK::prove_step 185: true, took 115.221866ms 
RecursiveSNARK::prove_step 186: true, took 113.939185ms 
RecursiveSNARK::prove_step 187: true, took 117.492822ms 
RecursiveSNARK::prove_step 188: true, took 110.682739ms 
RecursiveSNARK::prove_step 189: true, took 114.222944ms 
RecursiveSNARK::prove_step 190: true, took 116.240579ms 
RecursiveSNARK::prove_step 191: true, took 113.808761ms 
RecursiveSNARK::prove_step 192: true, took 113.395216ms 
RecursiveSNARK::prove_step 193: true, took 110.984195ms 
RecursiveSNARK::prove_step 194: true, took 114.676376ms 
RecursiveSNARK::prove_step 195: true, took 116.12895ms 
RecursiveSNARK::prove_step 196: true, took 113.863265ms 
RecursiveSNARK::prove_step 197: true, took 114.182659ms 
RecursiveSNARK::prove_step 198: true, took 112.008755ms 
RecursiveSNARK::prove_step 199: true, took 109.11315ms 
RecursiveSNARK::prove_step 200: true, took 113.003808ms 
RecursiveSNARK::prove_step 201: true, took 112.388185ms 
RecursiveSNARK::prove_step 202: true, took 111.530144ms 
RecursiveSNARK::prove_step 203: true, took 125.051116ms 
RecursiveSNARK::prove_step 204: true, took 123.649366ms 
RecursiveSNARK::prove_step 205: true, took 119.078895ms 
RecursiveSNARK::prove_step 206: true, took 110.674733ms 
RecursiveSNARK::prove_step 207: true, took 111.568187ms 
RecursiveSNARK::prove_step 208: true, took 110.287044ms 
RecursiveSNARK::prove_step 209: true, took 114.550804ms 
RecursiveSNARK::prove_step 210: true, took 113.947459ms 
RecursiveSNARK::prove_step 211: true, took 114.924461ms 
RecursiveSNARK::prove_step 212: true, took 112.137878ms 
RecursiveSNARK::prove_step 213: true, took 110.906859ms 
RecursiveSNARK::prove_step 214: true, took 114.108548ms 
RecursiveSNARK::prove_step 215: true, took 112.142261ms 
RecursiveSNARK::prove_step 216: true, took 109.820473ms 
RecursiveSNARK::prove_step 217: true, took 109.4214ms 
RecursiveSNARK::prove_step 218: true, took 114.86704ms 
RecursiveSNARK::prove_step 219: true, took 110.932428ms 
RecursiveSNARK::prove_step 220: true, took 117.497011ms 
RecursiveSNARK::prove_step 221: true, took 112.66091ms 
RecursiveSNARK::prove_step 222: true, took 113.815544ms 
RecursiveSNARK::prove_step 223: true, took 110.88998ms 
RecursiveSNARK::prove_step 224: true, took 113.076531ms 
RecursiveSNARK::prove_step 225: true, took 113.028455ms 
RecursiveSNARK::prove_step 226: true, took 114.620018ms 
RecursiveSNARK::prove_step 227: true, took 112.30159ms 
RecursiveSNARK::prove_step 228: true, took 114.373787ms 
RecursiveSNARK::prove_step 229: true, took 113.439452ms 
RecursiveSNARK::prove_step 230: true, took 111.374739ms 
RecursiveSNARK::prove_step 231: true, took 117.241821ms 
RecursiveSNARK::prove_step 232: true, took 118.079616ms 
RecursiveSNARK::prove_step 233: true, took 112.241579ms 
RecursiveSNARK::prove_step 234: true, took 111.441644ms 
RecursiveSNARK::prove_step 235: true, took 117.294029ms 
RecursiveSNARK::prove_step 236: true, took 119.89929ms 
RecursiveSNARK::prove_step 237: true, took 113.582984ms 
RecursiveSNARK::prove_step 238: true, took 113.664802ms 
RecursiveSNARK::prove_step 239: true, took 114.175941ms 
RecursiveSNARK::prove_step 240: true, took 112.111675ms 
RecursiveSNARK::prove_step 241: true, took 112.936602ms 
RecursiveSNARK::prove_step 242: true, took 114.75777ms 
RecursiveSNARK::prove_step 243: true, took 114.301867ms 
RecursiveSNARK::prove_step 244: true, took 115.680309ms 
RecursiveSNARK::prove_step 245: true, took 114.300573ms 
RecursiveSNARK::prove_step 246: true, took 117.589506ms 
RecursiveSNARK::prove_step 247: true, took 120.029119ms 
RecursiveSNARK::prove_step 248: true, took 112.521569ms 
RecursiveSNARK::prove_step 249: true, took 116.947542ms 
RecursiveSNARK::prove_step 250: true, took 116.170305ms 
RecursiveSNARK::prove_step 251: true, took 119.005267ms 
RecursiveSNARK::prove_step 252: true, took 113.585787ms 
RecursiveSNARK::prove_step 253: true, took 116.991347ms 
RecursiveSNARK::prove_step 254: true, took 114.383666ms 
RecursiveSNARK::prove_step 255: true, took 115.549029ms 
RecursiveSNARK::prove_step 256: true, took 119.950458ms 
RecursiveSNARK::prove_step 257: true, took 117.118038ms 
RecursiveSNARK::prove_step 258: true, took 122.293896ms 
RecursiveSNARK::prove_step 259: true, took 122.143702ms 
RecursiveSNARK::prove_step 260: true, took 126.435253ms 
RecursiveSNARK::prove_step 261: true, took 116.203435ms 
RecursiveSNARK::prove_step 262: true, took 118.689229ms 
RecursiveSNARK::prove_step 263: true, took 114.858036ms 
RecursiveSNARK::prove_step 264: true, took 114.038594ms 
RecursiveSNARK::prove_step 265: true, took 112.668832ms 
RecursiveSNARK::prove_step 266: true, took 110.909446ms 
RecursiveSNARK::prove_step 267: true, took 115.928066ms 
RecursiveSNARK::prove_step 268: true, took 113.578687ms 
RecursiveSNARK::prove_step 269: true, took 119.042241ms 
RecursiveSNARK::prove_step 270: true, took 110.842858ms 
RecursiveSNARK::prove_step 271: true, took 113.90064ms 
RecursiveSNARK::prove_step 272: true, took 115.395351ms 
RecursiveSNARK::prove_step 273: true, took 113.71721ms 
RecursiveSNARK::prove_step 274: true, took 111.715256ms 
RecursiveSNARK::prove_step 275: true, took 114.654347ms 
RecursiveSNARK::prove_step 276: true, took 116.899308ms 
RecursiveSNARK::prove_step 277: true, took 114.282034ms 
RecursiveSNARK::prove_step 278: true, took 115.947398ms 
RecursiveSNARK::prove_step 279: true, took 115.006347ms 
RecursiveSNARK::prove_step 280: true, took 113.274862ms 
RecursiveSNARK::prove_step 281: true, took 115.802376ms 
RecursiveSNARK::prove_step 282: true, took 111.313492ms 
RecursiveSNARK::prove_step 283: true, took 114.27594ms 
RecursiveSNARK::prove_step 284: true, took 124.033639ms 
RecursiveSNARK::prove_step 285: true, took 112.541741ms 
RecursiveSNARK::prove_step 286: true, took 116.836728ms 
RecursiveSNARK::prove_step 287: true, took 116.927862ms 
RecursiveSNARK::prove_step 288: true, took 117.039832ms 
RecursiveSNARK::prove_step 289: true, took 115.248122ms 
RecursiveSNARK::prove_step 290: true, took 111.275388ms 
RecursiveSNARK::prove_step 291: true, took 118.380698ms 
RecursiveSNARK::prove_step 292: true, took 122.444333ms 
RecursiveSNARK::prove_step 293: true, took 117.996935ms 
RecursiveSNARK::prove_step 294: true, took 118.712596ms 
RecursiveSNARK::prove_step 295: true, took 117.408095ms 
RecursiveSNARK::prove_step 296: true, took 116.071676ms 
RecursiveSNARK::prove_step 297: true, took 120.383798ms 
RecursiveSNARK::prove_step 298: true, took 112.477607ms 
RecursiveSNARK::prove_step 299: true, took 115.353449ms 
RecursiveSNARK::prove_step 300: true, took 114.328262ms 
RecursiveSNARK::prove_step 301: true, took 115.344625ms 
RecursiveSNARK::prove_step 302: true, took 116.961171ms 
RecursiveSNARK::prove_step 303: true, took 112.748002ms 
RecursiveSNARK::prove_step 304: true, took 114.594692ms 
RecursiveSNARK::prove_step 305: true, took 114.582403ms 
RecursiveSNARK::prove_step 306: true, took 114.837751ms 
RecursiveSNARK::prove_step 307: true, took 118.163261ms 
RecursiveSNARK::prove_step 308: true, took 118.52528ms 
RecursiveSNARK::prove_step 309: true, took 117.864086ms 
RecursiveSNARK::prove_step 310: true, took 119.02377ms 
RecursiveSNARK::prove_step 311: true, took 115.491141ms 
RecursiveSNARK::prove_step 312: true, took 117.89393ms 
RecursiveSNARK::prove_step 313: true, took 117.132033ms 
RecursiveSNARK::prove_step 314: true, took 113.25695ms 
RecursiveSNARK::prove_step 315: true, took 115.954581ms 
RecursiveSNARK::prove_step 316: true, took 114.600419ms 
RecursiveSNARK::prove_step 317: true, took 119.274411ms 
RecursiveSNARK::prove_step 318: true, took 114.685308ms 
RecursiveSNARK::prove_step 319: true, took 113.880939ms 
RecursiveSNARK::prove_step 320: true, took 114.289897ms 
RecursiveSNARK::prove_step 321: true, took 115.205642ms 
RecursiveSNARK::prove_step 322: true, took 115.359881ms 
RecursiveSNARK::prove_step 323: true, took 115.573636ms 
RecursiveSNARK::prove_step 324: true, took 112.64476ms 
RecursiveSNARK::prove_step 325: true, took 113.623698ms 
RecursiveSNARK::prove_step 326: true, took 124.415485ms 
RecursiveSNARK::prove_step 327: true, took 113.411076ms 
RecursiveSNARK::prove_step 328: true, took 118.262564ms 
RecursiveSNARK::prove_step 329: true, took 119.456242ms 
RecursiveSNARK::prove_step 330: true, took 114.70347ms 
RecursiveSNARK::prove_step 331: true, took 118.391806ms 
RecursiveSNARK::prove_step 332: true, took 114.124529ms 
RecursiveSNARK::prove_step 333: true, took 117.152663ms 
RecursiveSNARK::prove_step 334: true, took 125.158299ms 
RecursiveSNARK::prove_step 335: true, took 117.016202ms 
RecursiveSNARK::prove_step 336: true, took 112.791977ms 
RecursiveSNARK::prove_step 337: true, took 119.727389ms 
RecursiveSNARK::prove_step 338: true, took 113.11572ms 
RecursiveSNARK::prove_step 339: true, took 122.694094ms 
RecursiveSNARK::prove_step 340: true, took 117.191091ms 
RecursiveSNARK::prove_step 341: true, took 113.156797ms 
RecursiveSNARK::prove_step 342: true, took 115.362361ms 
RecursiveSNARK::prove_step 343: true, took 120.653836ms 
RecursiveSNARK::prove_step 344: true, took 119.155469ms 
RecursiveSNARK::prove_step 345: true, took 116.729065ms 
RecursiveSNARK::prove_step 346: true, took 119.851044ms 
RecursiveSNARK::prove_step 347: true, took 114.114708ms 
RecursiveSNARK::prove_step 348: true, took 116.678927ms 
RecursiveSNARK::prove_step 349: true, took 116.392051ms 
RecursiveSNARK::prove_step 350: true, took 116.10834ms 
RecursiveSNARK::prove_step 351: true, took 112.879606ms 
RecursiveSNARK::prove_step 352: true, took 115.84952ms 
RecursiveSNARK::prove_step 353: true, took 115.665083ms 
RecursiveSNARK::prove_step 354: true, took 115.252428ms 
RecursiveSNARK::prove_step 355: true, took 115.124528ms 
RecursiveSNARK::prove_step 356: true, took 120.170637ms 
RecursiveSNARK::prove_step 357: true, took 115.708273ms 
RecursiveSNARK::prove_step 358: true, took 112.594078ms 
RecursiveSNARK::prove_step 359: true, took 115.670857ms 
RecursiveSNARK::prove_step 360: true, took 115.265819ms 
RecursiveSNARK::prove_step 361: true, took 114.766586ms 
RecursiveSNARK::prove_step 362: true, took 115.362357ms 
RecursiveSNARK::prove_step 363: true, took 117.156182ms 
RecursiveSNARK::prove_step 364: true, took 120.435115ms 
RecursiveSNARK::prove_step 365: true, took 115.377904ms 
RecursiveSNARK::prove_step 366: true, took 116.843187ms 
RecursiveSNARK::prove_step 367: true, took 120.025113ms 
RecursiveSNARK::prove_step 368: true, took 122.895519ms 
RecursiveSNARK::prove_step 369: true, took 115.296612ms 
RecursiveSNARK::prove_step 370: true, took 116.890108ms 
RecursiveSNARK::prove_step 371: true, took 115.653739ms 
RecursiveSNARK::prove_step 372: true, took 115.388782ms 
RecursiveSNARK::prove_step 373: true, took 117.944637ms 
RecursiveSNARK::prove_step 374: true, took 117.930967ms 
RecursiveSNARK::prove_step 375: true, took 118.909151ms 
RecursiveSNARK::prove_step 376: true, took 117.894726ms 
RecursiveSNARK::prove_step 377: true, took 115.851877ms 
RecursiveSNARK::prove_step 378: true, took 118.803648ms 
RecursiveSNARK::prove_step 379: true, took 117.68072ms 
RecursiveSNARK::prove_step 380: true, took 119.557426ms 
RecursiveSNARK::prove_step 381: true, took 119.496166ms 
RecursiveSNARK::prove_step 382: true, took 118.89866ms 
RecursiveSNARK::prove_step 383: true, took 118.39303ms 
RecursiveSNARK::prove_step 384: true, took 117.913497ms 
RecursiveSNARK::prove_step 385: true, took 115.35829ms 
RecursiveSNARK::prove_step 386: true, took 115.343594ms 
RecursiveSNARK::prove_step 387: true, took 115.733625ms 
RecursiveSNARK::prove_step 388: true, took 117.146878ms 
RecursiveSNARK::prove_step 389: true, took 120.146523ms 
RecursiveSNARK::prove_step 390: true, took 116.318656ms 
RecursiveSNARK::prove_step 391: true, took 116.876516ms 
RecursiveSNARK::prove_step 392: true, took 125.629758ms 
RecursiveSNARK::prove_step 393: true, took 117.750826ms 
RecursiveSNARK::prove_step 394: true, took 118.278349ms 
RecursiveSNARK::prove_step 395: true, took 117.410678ms 
RecursiveSNARK::prove_step 396: true, took 116.704184ms 
RecursiveSNARK::prove_step 397: true, took 116.97045ms 
RecursiveSNARK::prove_step 398: true, took 116.86963ms 
RecursiveSNARK::prove_step 399: true, took 121.471956ms 
RecursiveSNARK::prove_step 400: true, took 115.006558ms 
RecursiveSNARK::prove_step 401: true, took 117.166606ms 
RecursiveSNARK::prove_step 402: true, took 117.535189ms 
RecursiveSNARK::prove_step 403: true, took 122.410488ms 
RecursiveSNARK::prove_step 404: true, took 118.586253ms 
RecursiveSNARK::prove_step 405: true, took 115.732519ms 
RecursiveSNARK::prove_step 406: true, took 119.345646ms 
RecursiveSNARK::prove_step 407: true, took 118.147404ms 
RecursiveSNARK::prove_step 408: true, took 119.627737ms 
RecursiveSNARK::prove_step 409: true, took 119.091485ms 
RecursiveSNARK::prove_step 410: true, took 119.693992ms 
RecursiveSNARK::prove_step 411: true, took 119.886355ms 
RecursiveSNARK::prove_step 412: true, took 117.73892ms 
RecursiveSNARK::prove_step 413: true, took 123.834343ms 
RecursiveSNARK::prove_step 414: true, took 123.576422ms 
RecursiveSNARK::prove_step 415: true, took 122.123135ms 
RecursiveSNARK::prove_step 416: true, took 124.32429ms 
RecursiveSNARK::prove_step 417: true, took 122.056168ms 
RecursiveSNARK::prove_step 418: true, took 118.991889ms 
RecursiveSNARK::prove_step 419: true, took 121.526933ms 
RecursiveSNARK::prove_step 420: true, took 125.168002ms 
RecursiveSNARK::prove_step 421: true, took 115.631958ms 
RecursiveSNARK::prove_step 422: true, took 121.484106ms 
RecursiveSNARK::prove_step 423: true, took 128.411969ms 
RecursiveSNARK::prove_step 424: true, took 117.505879ms 
RecursiveSNARK::prove_step 425: true, took 124.997754ms 
RecursiveSNARK::prove_step 426: true, took 118.806704ms 
RecursiveSNARK::prove_step 427: true, took 119.221716ms 
RecursiveSNARK::prove_step 428: true, took 122.890395ms 
RecursiveSNARK::prove_step 429: true, took 121.397153ms 
RecursiveSNARK::prove_step 430: true, took 130.451528ms 
RecursiveSNARK::prove_step 431: true, took 121.414079ms 
RecursiveSNARK::prove_step 432: true, took 124.795325ms 
RecursiveSNARK::prove_step 433: true, took 122.057838ms 
RecursiveSNARK::prove_step 434: true, took 125.972964ms 
RecursiveSNARK::prove_step 435: true, took 118.70506ms 
RecursiveSNARK::prove_step 436: true, took 120.368282ms 
RecursiveSNARK::prove_step 437: true, took 121.390292ms 
RecursiveSNARK::prove_step 438: true, took 122.825062ms 
RecursiveSNARK::prove_step 439: true, took 121.380355ms 
RecursiveSNARK::prove_step 440: true, took 120.807638ms 
RecursiveSNARK::prove_step 441: true, took 122.259577ms 
RecursiveSNARK::prove_step 442: true, took 116.704757ms 
RecursiveSNARK::prove_step 443: true, took 120.454279ms 
RecursiveSNARK::prove_step 444: true, took 121.336157ms 
RecursiveSNARK::prove_step 445: true, took 123.924297ms 
RecursiveSNARK::prove_step 446: true, took 121.080158ms 
RecursiveSNARK::prove_step 447: true, took 117.599726ms 
RecursiveSNARK::prove_step 448: true, took 117.034437ms 
RecursiveSNARK::prove_step 449: true, took 125.74347ms 
RecursiveSNARK::prove_step 450: true, took 122.277432ms 
RecursiveSNARK::prove_step 451: true, took 119.670875ms 
RecursiveSNARK::prove_step 452: true, took 120.638446ms 
RecursiveSNARK::prove_step 453: true, took 119.627319ms 
RecursiveSNARK::prove_step 454: true, took 122.445564ms 
RecursiveSNARK::prove_step 455: true, took 123.09173ms 
RecursiveSNARK::prove_step 456: true, took 117.538655ms 
RecursiveSNARK::prove_step 457: true, took 118.62175ms 
RecursiveSNARK::prove_step 458: true, took 118.087062ms 
RecursiveSNARK::prove_step 459: true, took 117.880763ms 
RecursiveSNARK::prove_step 460: true, took 117.077154ms 
RecursiveSNARK::prove_step 461: true, took 125.317783ms 
RecursiveSNARK::prove_step 462: true, took 122.530076ms 
RecursiveSNARK::prove_step 463: true, took 121.108386ms 
RecursiveSNARK::prove_step 464: true, took 120.551524ms 
RecursiveSNARK::prove_step 465: true, took 116.16162ms 
RecursiveSNARK::prove_step 466: true, took 124.919152ms 
RecursiveSNARK::prove_step 467: true, took 118.192623ms 
RecursiveSNARK::prove_step 468: true, took 124.327522ms 
RecursiveSNARK::prove_step 469: true, took 115.455886ms 
RecursiveSNARK::prove_step 470: true, took 127.566047ms 
RecursiveSNARK::prove_step 471: true, took 124.379905ms 
RecursiveSNARK::prove_step 472: true, took 119.423875ms 
RecursiveSNARK::prove_step 473: true, took 122.603738ms 
RecursiveSNARK::prove_step 474: true, took 123.843193ms 
RecursiveSNARK::prove_step 475: true, took 124.517203ms 
